timestamp,suite,run_name,replicate,seed,config_file,modules,data_profile,input_root,output_dir,log_file,status,error_message
2025-11-28T00:10:36,uncertainty,ua_random_005,2,42001,workspace/uncertainty/config/generated/ua_random_005.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_005/rep_002,scratch/uncertainty/ua_random_005/rep_002.log,success,
2025-11-28T00:45:52,uncertainty,ua_random_005,3,42002,workspace/uncertainty/config/generated/ua_random_005.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_005/rep_003,scratch/uncertainty/ua_random_005/rep_003.log,success,
2025-11-28T01:12:43,uncertainty,ua_random_005,4,42003,workspace/uncertainty/config/generated/ua_random_005.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_005/rep_004,scratch/uncertainty/ua_random_005/rep_004.log,success,
2025-11-28T01:50:19,uncertainty,ua_random_006,1,42000,workspace/uncertainty/config/generated/ua_random_006.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_006/rep_001,scratch/uncertainty/ua_random_006/rep_001.log,success,
2025-11-28T02:19:04,uncertainty,ua_random_006,2,42001,workspace/uncertainty/config/generated/ua_random_006.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_006/rep_002,scratch/uncertainty/ua_random_006/rep_002.log,success,
2025-11-28T02:44:36,uncertainty,ua_random_006,3,42002,workspace/uncertainty/config/generated/ua_random_006.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_006/rep_003,scratch/uncertainty/ua_random_006/rep_003.log,success,
2025-11-28T03:14:03,uncertainty,ua_random_006,4,42003,workspace/uncertainty/config/generated/ua_random_006.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_006/rep_004,scratch/uncertainty/ua_random_006/rep_004.log,success,
2025-11-28T03:54:21,uncertainty,ua_random_007,1,42000,workspace/uncertainty/config/generated/ua_random_007.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_007/rep_001,scratch/uncertainty/ua_random_007/rep_001.log,success,
2025-11-28T04:19:51,uncertainty,ua_random_007,2,42001,workspace/uncertainty/config/generated/ua_random_007.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_007/rep_002,scratch/uncertainty/ua_random_007/rep_002.log,success,
2025-11-28T04:50:46,uncertainty,ua_random_007,3,42002,workspace/uncertainty/config/generated/ua_random_007.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_007/rep_003,scratch/uncertainty/ua_random_007/rep_003.log,success,
2025-11-28T05:21:28,uncertainty,ua_random_007,4,42003,workspace/uncertainty/config/generated/ua_random_007.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_007/rep_004,scratch/uncertainty/ua_random_007/rep_004.log,success,
2025-11-28T05:56:34,uncertainty,ua_random_008,1,42000,workspace/uncertainty/config/generated/ua_random_008.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_008/rep_001,scratch/uncertainty/ua_random_008/rep_001.log,success,
2025-11-28T06:25:53,uncertainty,ua_random_008,2,42001,workspace/uncertainty/config/generated/ua_random_008.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_008/rep_002,scratch/uncertainty/ua_random_008/rep_002.log,success,
2025-11-28T06:53:54,uncertainty,ua_random_008,3,42002,workspace/uncertainty/config/generated/ua_random_008.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_008/rep_003,scratch/uncertainty/ua_random_008/rep_003.log,success,
2025-11-28T07:19:01,uncertainty,ua_random_008,4,42003,workspace/uncertainty/config/generated/ua_random_008.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_random_008/rep_004,scratch/uncertainty/ua_random_008/rep_004.log,success,
2025-12-25T12:00:22,uncertainty,ua_sitesel_001,1,42000,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_001,scratch/uncertainty/ua_sitesel_001/rep_001.log,success,
2025-12-25T12:34:27,uncertainty,ua_sitesel_001,2,42001,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_002,scratch/uncertainty/ua_sitesel_001/rep_002.log,success,
2025-12-25T13:06:40,uncertainty,ua_sitesel_001,3,42002,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_003,scratch/uncertainty/ua_sitesel_001/rep_003.log,success,
2025-12-25T13:39:37,uncertainty,ua_sitesel_001,4,42003,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_004,scratch/uncertainty/ua_sitesel_001/rep_004.log,success,
2025-12-25T14:13:39,uncertainty,ua_sitesel_001,5,42004,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_005,scratch/uncertainty/ua_sitesel_001/rep_005.log,success,
2025-12-25T14:46:26,uncertainty,ua_sitesel_001,6,42005,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_006,scratch/uncertainty/ua_sitesel_001/rep_006.log,success,
2025-12-25T15:20:06,uncertainty,ua_sitesel_001,7,42006,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_007,scratch/uncertainty/ua_sitesel_001/rep_007.log,success,
2025-12-25T15:50:26,uncertainty,ua_sitesel_001,8,42007,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_008,scratch/uncertainty/ua_sitesel_001/rep_008.log,success,
2025-12-25T16:20:49,uncertainty,ua_sitesel_001,9,42008,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_009,scratch/uncertainty/ua_sitesel_001/rep_009.log,success,
2025-12-25T16:51:30,uncertainty,ua_sitesel_001,10,42009,workspace/uncertainty/config/generated_site_selection/ua_sitesel_001.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_001/rep_010,scratch/uncertainty/ua_sitesel_001/rep_010.log,success,
2025-12-25T17:33:56,uncertainty,ua_sitesel_002,1,42000,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_001,scratch/uncertainty/ua_sitesel_002/rep_001.log,success,
2025-12-25T18:10:34,uncertainty,ua_sitesel_002,2,42001,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_002,scratch/uncertainty/ua_sitesel_002/rep_002.log,success,
2025-12-25T18:41:53,uncertainty,ua_sitesel_002,3,42002,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_003,scratch/uncertainty/ua_sitesel_002/rep_003.log,success,
2025-12-25T19:19:31,uncertainty,ua_sitesel_002,4,42003,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_004,scratch/uncertainty/ua_sitesel_002/rep_004.log,success,
2025-12-25T19:56:43,uncertainty,ua_sitesel_002,5,42004,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_005,scratch/uncertainty/ua_sitesel_002/rep_005.log,success,
2025-12-25T20:30:37,uncertainty,ua_sitesel_002,6,42005,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_006,scratch/uncertainty/ua_sitesel_002/rep_006.log,success,
2025-12-25T21:05:54,uncertainty,ua_sitesel_002,7,42006,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_007,scratch/uncertainty/ua_sitesel_002/rep_007.log,success,
2025-12-25T21:41:18,uncertainty,ua_sitesel_002,8,42007,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_008,scratch/uncertainty/ua_sitesel_002/rep_008.log,success,
2025-12-25T22:12:38,uncertainty,ua_sitesel_002,9,42008,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_009,scratch/uncertainty/ua_sitesel_002/rep_009.log,success,
2025-12-25T22:42:53,uncertainty,ua_sitesel_002,10,42009,workspace/uncertainty/config/generated_site_selection/ua_sitesel_002.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_002/rep_010,scratch/uncertainty/ua_sitesel_002/rep_010.log,success,
2025-12-25T23:13:54,uncertainty,ua_sitesel_003,1,42000,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_001,scratch/uncertainty/ua_sitesel_003/rep_001.log,success,
2025-12-25T23:42:18,uncertainty,ua_sitesel_003,2,42001,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_002,scratch/uncertainty/ua_sitesel_003/rep_002.log,success,
2025-12-26T00:14:30,uncertainty,ua_sitesel_003,3,42002,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_003,scratch/uncertainty/ua_sitesel_003/rep_003.log,success,
2025-12-26T00:42:28,uncertainty,ua_sitesel_003,4,42003,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_004,scratch/uncertainty/ua_sitesel_003/rep_004.log,success,
2025-12-26T01:13:22,uncertainty,ua_sitesel_003,5,42004,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_005,scratch/uncertainty/ua_sitesel_003/rep_005.log,success,
2025-12-26T01:43:44,uncertainty,ua_sitesel_003,6,42005,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_006,scratch/uncertainty/ua_sitesel_003/rep_006.log,success,
2025-12-26T02:15:35,uncertainty,ua_sitesel_003,7,42006,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_007,scratch/uncertainty/ua_sitesel_003/rep_007.log,success,
2025-12-26T02:47:49,uncertainty,ua_sitesel_003,8,42007,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_008,scratch/uncertainty/ua_sitesel_003/rep_008.log,success,
2025-12-26T03:20:59,uncertainty,ua_sitesel_003,9,42008,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_009,scratch/uncertainty/ua_sitesel_003/rep_009.log,success,
2025-12-26T03:54:05,uncertainty,ua_sitesel_003,10,42009,workspace/uncertainty/config/generated_site_selection/ua_sitesel_003.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_003/rep_010,scratch/uncertainty/ua_sitesel_003/rep_010.log,success,
2025-12-26T04:26:33,uncertainty,ua_sitesel_004,1,42000,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_001,scratch/uncertainty/ua_sitesel_004/rep_001.log,success,
2025-12-26T05:00:08,uncertainty,ua_sitesel_004,2,42001,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_002,scratch/uncertainty/ua_sitesel_004/rep_002.log,success,
2025-12-26T05:34:22,uncertainty,ua_sitesel_004,3,42002,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_003,scratch/uncertainty/ua_sitesel_004/rep_003.log,success,
2025-12-26T06:05:59,uncertainty,ua_sitesel_004,4,42003,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_004,scratch/uncertainty/ua_sitesel_004/rep_004.log,success,
2025-12-26T06:37:16,uncertainty,ua_sitesel_004,5,42004,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_005,scratch/uncertainty/ua_sitesel_004/rep_005.log,success,
2025-12-26T07:09:31,uncertainty,ua_sitesel_004,6,42005,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_006,scratch/uncertainty/ua_sitesel_004/rep_006.log,success,
2025-12-26T07:40:36,uncertainty,ua_sitesel_004,7,42006,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_007,scratch/uncertainty/ua_sitesel_004/rep_007.log,success,
2025-12-26T08:13:30,uncertainty,ua_sitesel_004,8,42007,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_008,scratch/uncertainty/ua_sitesel_004/rep_008.log,success,
2025-12-26T08:45:07,uncertainty,ua_sitesel_004,9,42008,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_009,scratch/uncertainty/ua_sitesel_004/rep_009.log,success,
2025-12-26T09:17:54,uncertainty,ua_sitesel_004,10,42009,workspace/uncertainty/config/generated_site_selection/ua_sitesel_004.yaml,"anthroDisturbance_DataPrep,potentialResourcesNT_DataPrep,anthroDisturbance_Generator",raw,data/raw,outputs/uncertainty/ua_sitesel_004/rep_010,scratch/uncertainty/ua_sitesel_004/rep_010.log,success,
